partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
K0105H08,,KIT SERVICE 2500 HRS E55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,57736,61778,,,,
K0105H09,,"INSURANCE KIT 7.5KGF/CM2 ,E55",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,83821,89689,,,,
K0105H10,,"INSURANCE KIT 10,13 KGF ,E55",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,83821,89689,,,,
K0107B01,84149019,KIT FOR 25 SERIES AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,455491,487376,,,,
K0123A01,84149019,KIT AIREND BEARING 2STAGE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,192747,206240,,,,
K0123A02,84149019,KIT AIREND BEARING 2S IIND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,103975,111254,,,,
K0165H05,,KIT INSURANCE FOR E75 HORIZON,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,156533,167491,,,,
K0165H08,84149019,KIT SERVICE 2500 HRS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,111074,118850,,,,
K0165H09,,INSURANCE KIT FOR E160-EE160,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,69413,74272,,,,
K0201022,84149019,TUNE UP KIT SS03/05,RCD Spares,RCD Spares,Nos,18,2057,2201,,,,
K0201042,84149019,TUNE UP KIT SS07/10 NH,RCD Spares,RCD Spares,Nos,18,3645,3901,,,,
K0202022,84149019,KIT TUNE UP TS03 NH,RCD Spares,RCD Spares,Nos,18,1902,2036,,,,
K0202032,84149019,KIT TUNE UP TS05 NH,RCD Spares,RCD Spares,Nos,18,2692,2881,,,,
K0202042,84149019,TUNE UP KIT TS10 NH,RCD Spares,RCD Spares,Nos,18,4472,4786,,,,
K0202052,84149019,TUNE UP KIT TS12/15 NH,RCD Spares,RCD Spares,Nos,18,7067,7562,,,,
K0202072,84149019,TUNE UP KIT TS05H,RCD Spares,RCD Spares,Nos,18,3100,3317,,,,
K0202073,84149019,C/SHAFT SUB ASSY SS02/03/05,RCD Spares,RCD Spares,Nos,18,3666,3923,,,,
K0202074,84149019,C/SHAFT SUB ASSY TS02/03,RCD Spares,RCD Spares,Nos,18,3889,4162,,,,
K0202075,84149019,C/SHAFT SUB ASSY TS05/07,RCD Spares,RCD Spares,Nos,18,5174,5537,,,,
K0202076,84149019,C/SHAFT SUB ASSY SS07/10,RCD Spares,RCD Spares,Nos,18,4610,4933,,,,
K0202077,84149019,C/SHAFT SUB ASSY TS10/15,RCD Spares,RCD Spares,Nos,18,7933,8489,,,,
K0202078,84149019,C/SHAFT SUB ASSY SS15,RCD Spares,RCD Spares,Nos,18,6552,7011,,,,
K0203011,84149019,KIT 2500 HOURS HV20/HV25,RCD Spares,RCD Spares,Nos,18,37159,39761,,,,
K0203012,,OBS 5000H RACPKGE HV20/HV25,RCD Spares,RCD Spares,Nos,18,58992,63122,,,,
K0203021,84149019,OBS 2500H RACPKGE HV30 SERIES,RCD Spares,RCD Spares,Nos,18,36742,39314,,,,
K0203022,84149019,OBS 5000H RACPKGE HV30 SERIES,RCD Spares,RCD Spares,Nos,18,56522,60479,,,,
K0203031,84149019,OBS 2500H RACPKGE HV40 SERIES,RCD Spares,RCD Spares,Nos,18,37881,40533,,,,
K0203032,84149019,OBS 5000H RACPKGE HV40 SERIES,RCD Spares,RCD Spares,Nos,18,59068,63203,,,,
K0203042,84149019,KIT 2500 HOURS HV21,RCD Spares,RCD Spares,Nos,18,33472,35816,,,,
K0203052,84149019,KIT 5000 HOURS HV21,RCD Spares,RCD Spares,Nos,18,43572,46623,,,,
K0204011,84149019,KIT TUNE UP 2500H RAC PKG HP03,RCD Spares,RCD Spares,Nos,18,5237,5604,,,,
K0204012,84149019,OBS 5000H RACPKGE HP03,RCD Spares,RCD Spares,Nos,18,9065,9700,,,,
K0204021,84149019,OBS 2500H RACPKGE HP05,RCD Spares,RCD Spares,Nos,18,4893,5236,,,,
K0204022,84149019,OBS 5000H RACPKGE HP05,RCD Spares,RCD Spares,Nos,18,8994,9624,,,,
K0204031,84149019,OBS 2500H RACPKGE HP07,RCD Spares,RCD Spares,Nos,18,6578,7039,,,,
K0204032,84149019,OBS 5000H RACPKGE HP07,RCD Spares,RCD Spares,Nos,18,11131,11911,,,,
K0204041,84149019,OBS 2500H RACPKGE HP10,RCD Spares,RCD Spares,Nos,18,7446,7968,,,,
K0204051,84149019,KIT TUNE UP 2500H TS20LB HP,RCD Spares,RCD Spares,Nos,18,14827,15865,,,,
K0204052,84149019,KIT TUNE UP 5000H RAC PKG HP20,RCD Spares,RCD Spares,Nos,18,26223,28059,,,,
K0205011,84149019,OBS 2500H RACPKGE SP10,RCD Spares,RCD Spares,Nos,18,13047,13961,,,,
K0205012,84149019,OBS 5000H RACPKGE SP10,RCD Spares,RCD Spares,Nos,18,23021,24633,,,,
K0206056,84149019,TUNEUP KIT SS03/05 H,RCD Spares,RCD Spares,Nos,18,2713,2903,,,,
K0206060,84149019,TUNE UP KIT SS07/10 HOR,RCD Spares,RCD Spares,Nos,18,4467,4780,,,,
K0206064,84149019,TUNE UP KIT SS15 NH,RCD Spares,RCD Spares,Nos,18,8598,9200,,,,
K0206065,84149019,TUNE UP KIT SS15 NH,RCD Spares,RCD Spares,Nos,18,2910,3114,,,,
K0206066,84149019,KIT TUNE UP TS07 HOR,RCD Spares,RCD Spares,Nos,18,3395,3633,,,,
K0206068,84149019,KIT TUNE UP TS10 HOR,RCD Spares,RCD Spares,Nos,18,5797,6203,,,,
K0206070,84149019,TUNE UP KIT TS03 H,RCD Spares,RCD Spares,Nos,18,2190,2344,,,,
K0206075,84149019,TUNEUP KIT TS15 NH,RCD Spares,RCD Spares,Nos,18,6744,7217,,,,
K0206076,84149019,KIT DUV CUM SO/V ASS220V/50&6H,RCD Spares,RCD Spares,Nos,18,1589,1701,,,,
K0206089,84149019,TUNEUP KIT TS15 HOR,RCD Spares,RCD Spares,Nos,18,8847,9467,,,,
K0206090,84149019,TUNEUP KIT SS15 HOR,RCD Spares,RCD Spares,Nos,18,9461,10124,,,,
K0206091,84149019,"KIT 1""V NRV REPLACE TS10 420L",RCD Spares,RCD Spares,Nos,18,6780,7255,,,,
K0206092,84149019,"""KIT 1""""V NRV REPLACE SS10 220",RCD Spares,RCD Spares,Nos,18,3769,4033,,,,
K0206093,84149019,"""KIT 1""""V NRV REPLACE SS10 420",RCD Spares,RCD Spares,Nos,18,3844,4114,,,,
K0206094,84149019,"KIT 3/4""V NRV REPLCE SS03/TS03",RCD Spares,RCD Spares,Nos,18,2036,2179,,,,
K0206095,84149019,"KIT 3/4""V NRV REPLCE TS05H",RCD Spares,RCD Spares,Nos,18,2132,2282,,,,
K0206097,84149019,KIT RETRO FIT COMB SHAFT TS03,RCD Spares,RCD Spares,Nos,18,21526,23033,,,,
K0206099,84149019,KIT TUNE UP TS03 LB TM,RCD Spares,RCD Spares,Nos,18,1944,2081,,,,
K0206100,84149019,KIT TUNE UP TS05 LB TM,RCD Spares,RCD Spares,Nos,18,2957,3164,,,,
K0206101,84149019,KIT TUNE UP TS07 LB-12,RCD Spares,RCD Spares,Nos,18,2810,3007,,,,
K0206102,84149019,KIT TUNE UP SS03 05 HN TM,RCD Spares,RCD Spares,Nos,18,2257,2415,,,,
K0206103,84149019,KIT TUNE UP SS07 10 HN TM,RCD Spares,RCD Spares,Nos,18,3720,3981,,,,
K0206105,84149019,KIT TUNE UP SS03M,RCD Spares,RCD Spares,Nos,18,1443,1545,,,,
K0206106,84149019,KIT TUNE UP TS05M,RCD Spares,RCD Spares,Nos,18,2100,2247,,,,
K0206107,84149019,KIT TUNE UP SS15 090 HN,RCD Spares,RCD Spares,Nos,18,6986,7476,,,,
K0206108,84149019,KIT TUNE UP TS10 LB,RCD Spares,RCD Spares,Nos,18,6138,6568,,,,
K0206109,84149019,KIT TUNE UP TS12 15 LB,RCD Spares,RCD Spares,Nos,18,6889,7372,,,,
K0206110,84149019,KIT TUNE UP LG11100 TM,RCD Spares,RCD Spares,Nos,18,1001,1072,,,,
K0206111,84149019,KIT TUNE UP LG02100 TM,RCD Spares,RCD Spares,Nos,18,1090,1167,,,,
K3400023,84149019,KIT TUNE UP VAYU 1HP 10 BAR,RCD Spares,RCD Spares,Nos,18,1404,1503,,,,
K3400025,84149019,KIT TUNE UP VAYU 1.5/2HP 10BAR,RCD Spares,RCD Spares,Nos,18,1790,1916,,,,
M000000136,84149019,COOLING FAN 1HP/2HP,RCD Spares,RCD Spares,Nos,18,146,157,,,,
M000051130,,B004700770050/Suc air ftr assy,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6390,6838,,,,
M000086467,85030090,FAN 11/15KW (FRAME 160M/L),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2231,2388,,,,
M000086468,85030090,FAN FOR 15KW FRAME 160L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1548,1657,,,,
M000086469,84149019,FAN 18.5/22KW Frame(180M/L),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2438,2609,,,,
M000086470,85030090,FAN FOR 22KW FRAME 180L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2313,2475,,,,
M000086471,85030090,FAN FOR 30KW FRAME 200L,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2655,2841,,,,
M000086472,84149019,FAN FOR 37KW FRAME 225S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3286,3517,,,,
M000086473,85030090,FAN FOR 37 & 45KW Frame 225S/M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3170,3392,,,,
M000086474,85030090,FAN FOR 55KW FRAME 250M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4455,4767,,,,
M000086475,85030090,FAN FOR 75KW FRAME 280M,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4817,5155,,,,
M000190215,,CONDOR PRESSURE LINE 220L,RCD Spares,RCD Spares,Nos,18,328,351,,,,
M000190240,39173990,CONDOR HOSE TS07,RCD Spares,RCD Spares,Nos,18,815,873,,,,
M000190241,85041090,CONDOR HOSE TS05,RCD Spares,RCD Spares,Nos,18,622,666,,,,
M000193203,,AIR FILTER F4 B004700770031,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21097,22574,,,,
M000193204,,AIR FILTER F6 B004700770036,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26265,28104,,,,
M000193205,,AIR FILTER F7 B004700770037,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23533,25181,,,,
M000193207,,AIR FILTER F3 B004700770039,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8160,,,,,
M000603226,,BEARING 6315/C3 VL0241,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,65518,70105,,,,
M008901959,85030021,FAN FOR 5 HP MOTOR (A100061),RCD Spares,RCD Spares,Nos,18,977,1046,,,,
M008901960,85030090,FAN 7.5/10HP motor(A100071/81),RCD Spares,RCD Spares,Nos,18,1148,1229,,,,
M008901962,85011011,FAN FOR 15 HP MOTOR(10*403041),RCD Spares,RCD Spares,Nos,18,1433,1534,,,,
M020363998,,SK MAKE CAPACITOR - PROFAN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,433,464,,,,
QRBT01D000,90241000,DIGITAL BELT TENSION TESTER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,194908,208552,,,,
RHTXST0084,84818030,962A0160300 INTAKE VALVE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3795,4061,,,,
ROT-176-4696805F,,CHISEL,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,151480,162084,,,,
ROT-C000748,,SPRING PIN TOOL HOLDER Ã¿Â¿?20,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5984,6403,,,,
ROT-F002007,,TOOL GUIDE BUSHING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,84710,90640,,,,
ROT-F002015,,Tie rod with hexagonal Ch 38,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,48172,51545,,,,
ROT-F002021,,Kit seals,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,63119,67538,,,,
ROT-L000077,,RIGID PINÂ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8309,8891,,,,
ROT-P170020,,Tool holder,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23257,24885,,,,
RRS0000045,,MEMBRANE(210-008-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3593,3845,,,,
RRS0000046,,ELASTIC PIN 10 X 30(143-320-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31,34,,,,
RRS0000047,,TOOL-HOLDER PIN(018-019-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2766,2960,,,,
RRS0000048,,PAWL SPRING(043-039-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,178,191,,,,
RRS0000049,,PAWL PIN(018-015-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,931,997,,,,
RRS0000050,,ELASTIC PIN 16 X 140(143-360-),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,693,742,,,,
RRS0000051,,Guide bush upper(223-0315-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7518,8045,,,,
RRS0000052,,Guide bush lower(223-0337-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26570,28430,,,,
RRS0000053,,SEAL KIT(204-2072-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7299,7810,,,,
RRS0000054,,INFERIOR DAMPER(177-401-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3101,3319,,,,
RRS0000055,,SUPERIOR DAMPER(177-400-S),EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23482,25126,,,,
X017485,84149019,OIL FILTER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5863,6274,,,,
X017503,84149019,OIL FILTER ELEMENT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4682,5010,,,,
X017957,,OIL FILTER ASSY 25LPM BW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4852,5192,,,,
X0180912,84149019,NEURON III E -CONTROLLER ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,87758,93902,,,,
X0181357,84149019,NEURON III RETROFIT KIT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,99246,106194,,,,
X0181377,84149019,HOUR METER KIT,RCD Spares,RCD Spares,Nos,18,4937,5283,,,,
X0181929,,KIT FOR OFSAC - STANDARD,OFSAC Spares,OFSAC Spares,Nos,18,254870,,,,,
X0182717,,KIT FOR EPSAC BASIC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,102211,109366,,,,
X018282,84149019,OIL FILTER ASSY 25LPM FW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5401,5780,,,,
X018283,84149019,OIL FILTER ELEMENT 25LPM FW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1966,2104,,,,
X0182832,,KIT FOR AB,OFSAC Spares,OFSAC Spares,Nos,18,103478,,,,,
X018332,84149019,SPARE KIT AOS ASSY 450 CFM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,37899,40552,,,,
X018333,84149019,SPARE KIT AOS ASSY 650 CFM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,51041,54614,,,,
X018408,84149019,RETROFIT-P1 TO NXT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28853,30873,,,,
X019004,84149019,AIREND PKG 05 1.73:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019005,84149019,AIREND PKG 06 1.94:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019007,84149019,AIREND PKG 08 2.15:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019008,84149019,AIREND PKG 09 2.35:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019009,84149019,AIREND PKG 10 2.56:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019010,84149019,AIREND PKG 11 2.84:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019011,84149019,AIREND PKG 12 3.04:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019014,84149019,AIREND PKG 15 3.52:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019015,84149019,AIREND PKG 16 3.70:1 E10 STD,EPSAC Airend,EPSAC Airend,Nos,18,393018,,,,,
X019165,84149019,AIREND PKG 02 1.93AND 2.88 E20,EPSAC Airend,EPSAC Airend,Nos,18,1901356,,,,,
X019170,84149019,AIREND PKG 03 1.17:1 E2016T ST,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019171,84149019,AIREND PKG 04 1.28:1 E2016T ST,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019172,84149019,AIREND PKG 05 1.37:1 E2016T ST,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019251,84149019,AIREND PKG 1.51:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019252,84149019,AIREND PKG 1.73:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019253,84149019,AIREND PKG 2.03:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019254,84149019,AIREND PKG 2.35:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,251488,,,,,
X019255,84149019,AIREND PKG 2.70:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019256,84149019,AIREND PKG 2.84:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,268560,,,,,
X019257,84149019,AIREND PKG 3.16:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019258,84149019,AIREND PKG 3.32:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019259,84149019,AIREND PKG 3.70:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019261,84149019,AIREND PKG 1.94:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,251488,,,,,
X019264,84149019,AIREND PKG 2.56:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,268560,,,,,
X019265,84149019,AIREND PKG 3.04:1 E10 2BOLT FL,EPSAC Airend,EPSAC Airend,Nos,18,268560,,,,,
X019304,84149019,A/E PKG AXIS -073 BELT DRIVE,EPSAC Airend,EPSAC Airend,Nos,18,100136,,,,,
X019305,84149019,AIREND ASSEMBLY (AXIAL)AXIS-10,EPSAC Airend,EPSAC Airend,Nos,18,377984,,,,,
X019310,84149019,A/E PKG AXIS102GD GR:1.5(METIC,EPSAC Airend,EPSAC Airend,Nos,18,277424,,,,,
X019316,84149019,A/E PKG AXIS102GD GR:1.96 (MET,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019317,84149019,A/E PKG AXIS102 GD GR:2.16(MET,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019332,84149019,AIREND PKG 1.80:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019334,84149019,A/E PKG 1.57:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019337,84149019,AIREND PAKAGE 1.28:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019339,84149019,AIREND PAKAGE 1.487:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019340,84149019,AIREND PAKAGE 1.37:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019346,84149019,AIREND PAKAGE 1.178:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019349,84149019,AIREND PAKAGE 1.85:1,EPSAC Airend,EPSAC Airend,Nos,18,1573701,,,,,
X019358,84149019,A/E PKG AXIS102GD GR:1.533(MET,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019359,84149019,A/E PKG AXIS102GD GR:1.815(MET,EPSAC Airend,EPSAC Airend,Nos,18,241638,,,,,
X019369,84149019,AIREND PKG GR 1.85:1 L/D=1.7,EPSAC Airend,EPSAC Airend,Nos,18,1437527,,,,,
X019374,84149019,AIREND PKG GR 1.74:1 L/D=2.2,EPSAC Airend,EPSAC Airend,Nos,18,1093281,,,,,
X019385,84149019,AIREND PKG GR 1.37:1 L/D=1.7,EPSAC Airend,EPSAC Airend,Nos,18,1346738,,,,,
X019390,84149019,AIREND PKG GR 2.00:1 L/D=1.7,EPSAC Airend,EPSAC Airend,Nos,18,1346738,,,,,
X019394,84149019,AIREND PKG GR 1.178:1 L/D=2.2,EPSAC Airend,EPSAC Airend,Nos,18,1346738,,,,,
X019414,84149019,AIREND PKG 03 1.65AND 2.35 E20,EPSAC Airend,EPSAC Airend,Nos,18,1901356,,,,,
X019415,84149019,AIREND PKG 03 1.93AND 2.88 E20,EPSAC Airend,EPSAC Airend,Nos,18,1901356,,,,,
X019416,84149019,AIREND PKG 03 1.97AND 2.98 E20,EPSAC Airend,EPSAC Airend,Nos,18,1901356,,,,,
X019450,84149019,A/E PKG AXIS102GD GR:2.619(MET,EPSAC Airend,EPSAC Airend,Nos,18,268560,,,,,
X020001A,84149019,RAC UNIT SS02,Topblock,Topblock,Nos,18,54490,,,,,
X020001B,84149019,RAC UNIT SS03 LB(SPARE),Topblock,Topblock,Nos,18,62386,,,,,
X020001C,84149019,RAC UNIT SS05 LB(SPARE),Topblock,Topblock,Nos,18,62386,,,,,
X020002A,84149019,RAC UNIT SS07 LB(SPARE),Topblock,Topblock,Nos,18,85459,,,,,
X020002B,84149019,RAC UNIT SS10 LB(SPARE),Topblock,Topblock,Nos,18,85459,,,,,
X020003A,84149019,RAC UNIT SS15 LB(SPARE),Topblock,Topblock,Nos,18,148491,,,,,
X020004A,84149019,RAC UNIT TS02,Topblock,Topblock,Nos,18,55497,,,,,
X020004B,84149019,RAC UNIT TS03 LB(SPARE),Topblock,Topblock,Nos,18,58807,,,,,
X020005A,84149019,RAC UNIT TS05 LB(SPARE),Topblock,Topblock,Nos,18,76997,,,,,
X020005B,84149019,RAC UNIT TS07 LB(SPARE),Topblock,Topblock,Nos,18,76997,,,,,
X020006A,84149019,RAC UNIT TS10 LB(SPARE),Topblock,Topblock,Nos,18,123365,,,,,
X020007A,84149019,RAC UNIT TS12,Topblock,Topblock,Nos,18,126058,,,,,
X020007B,84149019,RAC UNIT TS15 LB(SPARE),Topblock,Topblock,Nos,18,138340,,,,,
X020008,84149019,RAC UNIT TS25 LB(SPARE),Topblock,Topblock,Nos,18,315595,,,,,
X020008A,84149019,RAC UNIT HV20(SPARE),Topblock,Topblock,Nos,18,350494,,,,,
X020009,84149019,RAC UNIT TS30 LB,Topblock,Topblock,Nos,18,332177,,,,,
X020009A,84149019,RAC UNIT HV30(SPARE),Topblock,Topblock,Nos,18,347535,,,,,
X020011A,84149019,RAC UNIT TS03 LB HP(SPARE),Topblock,Topblock,Nos,18,67569,,,,,
X020011B,84149019,RAC UNIT TS05 LB HP(SPARE),Topblock,Topblock,Nos,18,67569,,,,,
X020012A,84149019,RAC UNIT TS07 LB HP(SPARE),Topblock,Topblock,Nos,18,82498,,,,,
X020012B,84149019,RAC UNIT TS10 LB HP(SPARE),Topblock,Topblock,Nos,18,82498,,,,,
X020014A,84149019,RAC UNIT MS10 LB SP(SPARE),Topblock,Topblock,Nos,18,259753,,,,,
X020014B,84149019,RAC UNIT MS12 LB SP(SPARE),Topblock,Topblock,Nos,18,259753,,,,,
X020014C,84149019,RAC UNIT MS15 LB SP(SPARE),Topblock,Topblock,Nos,18,259753,,,,,
X020014D,84149019,RAC UNIT MS20 LB SP(SPARE),Topblock,Topblock,Nos,18,259753,,,,,
X020016A,84149019,RAC UNIT LG01 SPARE,Topblock,Topblock,Nos,18,17680,,,,,
X020017A,84149019,RAC UNIT SS1.5 LB(SPARE),Topblock,Topblock,Nos,18,18058,,,,,
X020018A,84149019,RAC UNIT SS02 LB(SPARE),Topblock,Topblock,Nos,18,20110,,,,,
X020159,84149019,COOL SYS NO.1 SS02/03/05,RCD Spares,RCD Spares,Nos,18,4769,5103,,,,
X020160,84149019,COOL SYS NO.2 SS07/10,RCD Spares,RCD Spares,Nos,18,4913,5257,,,,
X020161,84149019,COOL SYS NO.3 SS15,RCD Spares,RCD Spares,Nos,18,3053,3267,,,,
X020162,84149019,COOL SYS NO.4 SS15,RCD Spares,RCD Spares,Nos,18,3437,3678,,,,
X020163,84149019,COOL SYS NO.1 TS02/03,RCD Spares,RCD Spares,Nos,18,3733,3995,,,,
X020164,84149019,COOL SYS NO.2 TS05,RCD Spares,RCD Spares,Nos,18,4307,4609,,,,
X020165,84149019,COOL SYS NO.3 TS10/12/15,RCD Spares,RCD Spares,Nos,18,6835,7314,,,,
X020166,84149019,COOL SYS NO.4 TS10 HP20,RCD Spares,RCD Spares,Nos,18,4704,5034,,,,
X020167,84149019,COOL SYS NO.5 TS07,RCD Spares,RCD Spares,Nos,18,3991,4271,,,,
X020168,84149019,COOL SYS NO.6 TS12/15,RCD Spares,RCD Spares,Nos,18,5280,5650,,,,
X020169,84149019,COOL SYS NO.7 BM TS12/15,RCD Spares,RCD Spares,Nos,18,3362,3598,,,,
X020170,84149019,COOL SYS NO.1 HP03/05,RCD Spares,RCD Spares,Nos,18,5695,6094,,,,
X020171,84149019,COOL SYS NO.2 HP07/HP10,RCD Spares,RCD Spares,Nos,18,6146,6577,,,,
X020563,,COOL SYS NO.4 SS15 420L HOR,RCD Spares,RCD Spares,Nos,18,4020,4302,,,,
X020570,84149019,RAC UNIT TS20 LB HP,Topblock,Topblock,Nos,18,171236,,,,,
X020570A,84149019,RAC UNIT TS20 LB HP(SPARE),Topblock,Topblock,Nos,18,184029,,,,,
X020573,84149019,RAC UNIT TS20 LB,Topblock,Topblock,Nos,18,314325,,,,,
X020573A,84149019,RAC UNIT HV21(SPARE),Topblock,Topblock,Nos,18,286455,,,,,
X020669,84149019,RAC UNIT TS05 LBE,Topblock,Topblock,Nos,18,43199,,,,,
X020669A,84149019,RAC UNIT TS05 LBe(SPARE),Topblock,Topblock,Nos,18,47403,,,,,
X020690,84149019,RAC UNIT SS03 LB-9,Topblock,Topblock,Nos,18,131126,,,,,
X020690A,84149019,RAC UNIT SS03 LB(SPARE),Topblock,Topblock,Nos,18,62446,,,,,
X020690B,84149019,RAC UNIT SS05 LB(SPARE),Topblock,Topblock,Nos,18,62446,,,,,
X020692,84149019,RAC UNIT SS15 LB,Topblock,Topblock,Nos,18,106308,,,,,
X020692A,84149019,RAC UNIT SS15 LB(SPARE),Topblock,Topblock,Nos,18,148070,,,,,
X020694,84149019,RAC UNIT TS05 LB-12,Topblock,Topblock,Nos,18,52985,,,,,
X020694A,84149019,RAC UNIT TS05 LB(SPARE),Topblock,Topblock,Nos,18,71075,,,,,
X020696,84149019,RAC UNIT TS10 LB,Topblock,Topblock,Nos,18,93496,,,,,
X020696A,84149019,RAC UNIT TS10 LB-12(SPARE),Topblock,Topblock,Nos,18,124380,,,,,
