partNo,hsnCode,description,productGroup,category,uom,gstPct,piePrice,elgiPrice,reorderLevel,safetyStock,defaultBinId,notes
15319593,84149019,FLANGE ASY-COLR TO MOS EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3161,3383,,,,
15319594,,AIR OUTLET PIPE 1 1/2 IN BSP,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2994,3204,,,,
15319595,,PIPE ASSY- COOLER TO MOS- EG 5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6888,7371,,,,
15319597,,PIPE ASSY- DRYER OUT- EG 55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9262,9911,,,,
15319599,,AIR OUTLET PIPE -CD -EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6370,6816,,,,
15319601,84149019,PIPE TANK TO TVB EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7598,8130,,,,
15319602,84149019,HOSE-TVB OUT-COOLER IN EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13421,14361,,,,
15319605,84149019,OIL INJECTION FLANGE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2672,2860,,,,
15319606,84149019,OIL INJECTION FLANGE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1597,1709,,,,
15319607,84149019,OIL INJECTION FLANGE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2672,2860,,,,
15319614,84149019,CONNECTING MEMBER - REAR SIDE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4769,5103,,,,
15319616,,HOSE 1/2 TANK TO BDV EG75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6461,6914,,,,
15319620,,SCAVENGING LINE EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1456,1558,,,,
15319633,,HOSE-TVB OUT-COOLER IN EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15131,16191,,,,
15319634,,HOSE-COOLER OUT TO TV IN EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13463,14406,,,,
15319640,,SHROUD LEG I,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17026,18218,,,,
15319645,84149019,AIREND MOUNTING BRACKET,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2478,2652,,,,
15319664,84149019,HOSE-COOLER OUT TO TV IN EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10617,11361,,,,
15319669,,OIL INJECTION FLANGE ASSY 8MM,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2773,2968,,,,
15319673,,DISCHARGE PIPE ASSY EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24044,25728,,,,
15319680,84149019,BASE AND CANOPY ASSY EG55/50HZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,320393,342821,,,,
15319681,,BASE ASSEMBLY EG-55/50HZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,60617,64861,,,,
15319682,,DISCHARGE PILLAR ASSY EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,45017,48169,,,,
15319683,84149019,PANEL-1-REAR SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31109,33287,,,,
15319684,,PANEL-2-REAR SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30891,33054,,,,
15319685,84149090,CONNECTING MEMBER-REAR EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11887,12720,,,,
15319686,,PILLAR ASSY-MOTOR EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16060,17185,,,,
15319687,,CHANNEL-MOTOR SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10691,11440,,,,
15319688,84149019,DOOR ASSY-LH SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30673,32821,,,,
15319689,,DOOR ASSY-CONTROL PANEL EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15440,16521,,,,
15319690,,CONTROL PANEL BOX ASSY EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27944,29901,,,,
15319691,84149090,DOOR ASSY- FRONT SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26510,28366,,,,
15319692,,CHANNEL-DRIER SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10330,11054,,,,
15319693,,DOOR ASSY-SERVICE SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33861,36232,,,,
15319694,,PILLAR ASSY-SERVICE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16204,17339,,,,
15319695,,CHANNEL-AIREND SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10250,10968,,,,
15319696,,DOOR ASSY-RH SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27103,29001,,,,
15319697,,TOP PANEL ASSY-BIG EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13056,13970,,,,
15319698,,TOP PANEL ASSY-SMALL EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19591,20963,,,,
15319701,,COVER PLATE-C PANEL EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8383,8970,,,,
15319702,84149019,BASE AND CANOPY ASSY EG55/60HZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,321945,344482,,,,
15319705,,SHROUD MOUNTING BRACKET EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15006,16057,,,,
15319706,,DOOR ASSY-LH SIDE CV EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,22562,24142,,,,
15319708,,DOOR ASSY- DRIER EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19649,21025,,,,
15319709,84149019,BASE AND CANOPY ASSY-CV EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,326363,349209,,,,
15319710,,PILLAR ASSY-FRONT EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17958,19216,,,,
15319711,,CHANNEL-SERVICE SIDE EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8491,9086,,,,
15319715,84149019,HOSE-MPV TO COOLER IN EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16631,17796,,,,
15319718,84149090,TOP PANEL ASSY-BIG EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29989,32089,,,,
15319745,84149019,ADAPTER RING EG-55/50HZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,32828,35126,,,,
15319762,84149090,DOOR ASSY-C PANEL EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,26060,27885,,,,
15319764,84149090,DOOR ASSY FRONT SIDE EG 75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,36377,38924,,,,
15319765,84149090,CHANNEL-DRIER SIDE EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1998,2138,,,,
15319766,84149090,DOOR ASSY-SERVICE SIDE EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,34896,37339,,,,
15319767,84149090,PILLAR ASSY-SERVICE EG-75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,32397,34665,,,,
15319783,84149090,PILLAR ASSYFRONT EG 75,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30679,32827,,,,
15319794,,HOSE ASSY- TVB TO A/E EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10470,11203,,,,
15319798,,HOSE ASSY- TVB TO A/E EG-55 CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11040,11813,,,,
15319802,84149019,ADAPTER RING GUARD EG 75-50HZ,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,884,946,,,,
15319807,,CONTROL PANEL BOX ASSY EG-55CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,33067,35382,,,,
15319808,,PILLAR ASSY-MOTOR CV EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8227,8803,,,,
15319809,,DOOR ASSY-CONTROL PANEL EG55CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16841,18020,,,,
15319815,84149019,RETURN LINE TUBE EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1158,1240,,,,
15319818,84149019,SHROUD ASSY-E55 560DIA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28053,30017,,,,
15319819,,CHANNEL-SERVICE SIDE CD EG-55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1065,1140,,,,
15319821,84149019,VFD MOUNTING BRACKET EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5672,6070,,,,
15319932,84149019,PIPE COOLER TO MOS EG11-EG22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4970,5318,,,,
15320023,,Side Panel Door LH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,32292,34553,,,,
15320084,84149019,HOSE ASSY TVB TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10237,10954,,,,
15320085,84149019,PIPE ASSY TANK TO TVB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6214,6649,,,,
15320086,84149019,BLOW DOWN HOSE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2555,2734,,,,
15320094,,HOSE ASSY TVB TO AIREND CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11886,12719,,,,
15320226,,SUCTION DUCT- EG 110 PRE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7739,8281,,,,
15320235,,HOSE - OIL INJECTION 310,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13355,14290,,,,
15320236,,HOSE - OIL INJECTION 284,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13670,14627,,,,
15320237,,HOSE - OIL INJECTION 225,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13149,14070,,,,
15320238,,HOSE - TVB TO OIL COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12850,13750,,,,
15320239,,HOSE - OIL COOLER TO TVB IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11262,12051,,,,
15320240,,HOSE - TANK TO TVB IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12353,13218,,,,
15320243,,HOSE WATER COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16285,17425,,,,
15320244,,HOSE WATER COOLER OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19078,20414,,,,
15320315,,COOLER TO MOS IN PIPE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4458,4771,,,,
15320316,84149019,COOLER TO MOS IN PIPE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7842,8391,,,,
15320413,84149019,TVB MOUNTING BRACKET ASSY,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8919,9544,,,,
15320416,73043119,HOSE - TVB TO OIL COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,24413,26122,,,,
15320417,73043119,HOSE - OIL COOLER OUT TO TVB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,28400,30388,,,,
15320418,73043119,PIPE - OIL COOLER OUT HOSE TO,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13039,13952,,,,
15320419,,HOSE - OIL INJECTION,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,30526,32663,,,,
15320420,73043119,PIPE - OIL COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11167,11949,,,,
15320421,84149019,HOSE - WATER IN TO AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,50699,54248,,,,
15320422,84149019,PIPE - AC TO OC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,35434,37915,,,,
15320423,84149019,HOSE - WATER OUT FROM OC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,43755,46818,,,,
15320424,73043119,HOSE - MPV TO AFTERCOOLER PIPE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,111645,119461,,,,
15320425,,PIPE - MPV HOSE TO AFTERCOOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,57720,61761,,,,
15320426,84149019,PIPE - AFTERCOOLER TO MOS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,59807,63994,,,,
15320427,,CLAMP MOTOR-DUCT MOUNTING,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,306,328,,,,
15320437,73041910,HOSE-MPV OUT TO COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31140,33320,,,,
15320490,73061011,TUBE SCAVE EG22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1017,1089,,,,
15320491,73041910,TUBE PULSE EG22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,620,664,,,,
15320492,,TUBE SCAVE EG15,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1010,1081,,,,
15320510,84149019,BOTTOM PIPE 159S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4504,4820,,,,
15320511,84149019,BOTTOM PIPE 159,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4765,5099,,,,
15320512,90319000,BOTTOM PIPE 102,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5106,5464,,,,
15320670,84149019,DISCHARGE PIPE ASSY EG-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11806,12633,,,,
15320672,84149019,RETURN AND PULSE LINE - EG 37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3153,3374,,,,
15320673,84149019,HOSE ASY-TVB TO INJECTION CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15458,16541,,,,
15320692,40169390,PIPE COOLER TO BV EN-5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,310,332,,,,
15320747,,DISCHARGE PIPE ASSY - EG 37-10,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13514,14460,,,,
15320783,84149019,HOSE-COOLER OUT TO TV IN EN-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9927,10622,,,,
15320786,84149019,HOSE TV OUT TO AE IN EN-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10021,10723,,,,
15320787,84149019,HOSE TANK TO TV IN EN-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8967,9595,,,,
15320790,84149019,DUCT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6589,7051,,,,
15320799,84149019,FILTER BOX ASSY-F4,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10551,11290,,,,
15320815,84149019,SUCTION DUCT - F5,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9089,9726,,,,
15320816,84149019,SUCTION DUCT-F6,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3616,3870,,,,
15320822,73049000,HOSE-TANK TO TVB IN- 160KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14272,15272,,,,
15320823,73049000,HOSE ASSY - TVB TO A/E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15835,16944,,,,
15320824,73049000,TVB TO OIL COOLER IN - 1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16481,17635,,,,
15320825,84149019,OIL COOLER TO TVB IN - 1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16545,17704,,,,
15320849,84149019,BASE AND CANOPY ASSY-CD EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,322731,345323,,,,
15320852,,DRYER DOOR-LOUVER-EG90-160AC,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,39609,42382,,,,
15320855,84149019,COOLER PRE-FILTER SS F2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4533,4851,,,,
15320856,84149019,COOLER PRE-FILTER SS F3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2983,3192,,,,
15320909,,HOSE ASSY TVB TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7184,7687,,,,
15320911,,MPV TO COOLER HOSE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13120,14039,,,,
15320932,73049000,HOSE-TVB IN COOLER OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,14611,15634,,,,
15320933,73049000,HOSE - COOLER IN TVB OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13576,14527,,,,
15320942,,OIL COOLER TO TVB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8416,9006,,,,
15320943,,HOSE ASSY TVB TO COOLER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8596,9198,,,,
15320944,73049000,"HOSE ASSY- TVB-AE , 284AE",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17130,18330,,,,
15320948,,BLOW DOWN HOSE EG30,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2418,2588,,,,
15320959,84149019,CROSS MEMBER FRONT EG-200KW,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12153,13004,,,,
15321074,84149019,OIL INJECTION ORIFICE - DIA 7,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2627,2811,,,,
15321095,84149019,COOLER PRE-FILTER SS F4,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5428,5808,,,,
15321096,84149019,MOTOR PRE-FILTER SS F4,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,3548,3797,,,,
15321099,84149019,FILTER BRACKET E250,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6032,6455,,,,
15321121,73069090,HOSE ASSY- TVB TO A/E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8268,8847,,,,
15321123,73069090,HOSE-COOLER OUT TO TV IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8645,9251,,,,
15321124,73069090,RETURN AND PULSE LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1914,2048,,,,
15321125,73069090,PIPE TANK TO TVB EG-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5284,5654,,,,
15321138,84149019,SHROUD ASSY - 630 DIA,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,29399,31457,,,,
15321139,84149019,HOSE-MPV TO COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15134,16194,,,,
15321140,84149019,SCAVENGING LINE - EG 37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2069,2214,,,,
15321151,,FLANGE ASSY OIL INJ 159S,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1812,1939,,,,
15321159,,RUBBER REDUCER,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4754,5087,,,,
15321184,,HOSE - TVB1 TO HRS IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13313,14245,,,,
15321185,,HOSE - HRS OUT TO TVB2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11791,12617,,,,
15321186,,HOSE - HRS IN EG 110-160 P,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11681,12499,,,,
15321187,,HOSE - HRS OUT EG 110-160 P,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10352,11077,,,,
15321188,,HOSE - HRS IN EG 90 P,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12167,13019,,,,
15321189,,HOSE - HRS OUT EG 90 P,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,10865,11626,,,,
15321190,,TVB 2 - EG 90-160P - HRS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,20596,22038,,,,
15321199,,HOSE - OIL COOLER IN EG 90-11,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11492,12297,,,,
15321200,,HOSE - OIL COOLER OUT EG 90-1,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12060,12905,,,,
15321285,84149019,PRE-FILTER SS LOUVER DOOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,27191,29095,,,,
15321286,84149019,PRE-FILTER SS -SERVICE DOOR,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6449,6901,,,,
15321325,84149019,PRE-FILTER REAR DOOR1 F7,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12714,13604,,,,
15321326,84149019,PRE-FILTER REAR DOOR2 F7,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16828,18006,,,,
15321327,84149019,PRE-FILTER LH DOOR 1 F7,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4314,4616,,,,
15321328,84149019,PRE-FILTER LH DOOR2 F7,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17651,18887,,,,
15321337,40169390,RUBBER CONNECTOR EN15,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,285,305,,,,
15321370,,CLAMP MOTOR DUCT MOUNTING 2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,487,522,,,,
15321372,84149019,HOSE ASSY-COOLER OUT-HRS TVB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7970,8528,,,,
15321373,84149019,HOSE ASSY - TVB TO HRS IN EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8949,9576,,,,
15321374,84149090,HOSE ASSY-COOLER TO TVB HRS,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7441,7962,,,,
15321397,84149019,HOSE ASSY-HRS TO COOLER IN,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7334,7848,,,,
15321398,84149019,HOSE ASSY-HRS OUT HOSE EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9227,9873,,,,
15321399,84149019,HOSE ASSY-HRS IN EG55,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8401,8990,,,,
15321406,84149019,PIPE ASSY-HRS OUT TO HRS TVB,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4404,4713,,,,
15321407,,PRE-FILTER WIRE MESH F2,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11652,12468,,,,
15321408,84149019,PRE-FILTER WIRE MESH F3,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,13712,14672,,,,
15321409,,COOLER PRE-FILTER WIRE MESH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,8076,8642,,,,
15321410,84149019,MOTOR SUC PRE-FILTER WIRE MESH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4190,4484,,,,
15321411,84149019,COOLER PRE-FILTER WIRE MESH,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9519,10186,,,,
15321429,84149019,RETURN LINE-CV,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,1237,1324,,,,
15321465,,HOSE ASSY - TV BLOCK TO AIREND,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11885,12717,,,,
15321484,73041910,"PULSE,RETN LINE TUBE-EG22P-45V",EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2016,2158,,,,
15321495,,BASE ASSEMBLY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,31944,34181,,,,
15321497,84149019,TOP ROOF PANEL ASSEMBLY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,21416,22916,,,,
15321498,,MOTOR SIDE PILLAR ASSY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,11150,11931,,,,
15321499,,CONTROL PANEL BOX ASSY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19696,21075,,,,
15321500,84149019,BASE AND CANOPY ASSY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,159309,170461,,,,
15321501,84149019,CONTROL PANEL DOOR ASSY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12992,13902,,,,
15321502,,SERVICE DOOR ASSEMBLY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,19304,20656,,,,
15321503,,PANEL ASSY LH EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,17243,18451,,,,
15321504,84149019,PANEL ASSY RH EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16401,17550,,,,
15321505,,DISCHARGE PILLAR ASSY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,23368,25004,,,,
15321507,84149019,COOLER SUPPORT MEMBER EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2557,2736,,,,
15321508,,CROSS-MEMBER FRONT EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2766,2960,,,,
15321509,84149019,FRONT PANEL ASSEMBLY EV-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,15460,16543,,,,
15321535,84149019,DISCHARGE HOSE -EV22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,12850,13750,,,,
15321540,84149019,HOSES OIL LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,5620,6014,,,,
15321541,84149019,HOSES AIR LINE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,7293,7804,,,,
15321545,,SUCTION DUCT PLATE -EV22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,787,843,,,,
15321546,84149019,NXT INTERMEDIATE PLATE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,595,637,,,,
15321548,84149019,ADAPTOR PLATE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4878,5220,,,,
15321565,84149019,BASE AND CANOPY ASSY EG-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,204580,218901,,,,
15321566,84149019,HOSES AIR LINE-OUT,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,4749,5082,,,,
15321569,84149019,CONTROL CABLE BOX-PG 45E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,9141,9781,,,,
15321570,84149019,HOSE OC-TVB EV22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,6378,6825,,,,
15321577,84149019,PIPE OUTLET EG-22,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,2843,3043,,,,
15321611,84149019,SEPARATOR HOUSING ASSEMBLY,OFSAC Spares,OFSAC Spares,Nos,18,13489,14434,,,,Selling price derived at cost x 1.07
15321613,,TOP PANEL-2-PG 45E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,25280,27050,,,,
15321614,84149019,BASE AND CANOPY WITH STRUCTURE,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,109813,117500,,,,
15321615,,TOP PANEL-1-PG 45E,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,16812,17989,,,,
15321619,,BASE ASSEMBLY EV-37,EPSAC ROCD Spares,EPSAC ROCD Spares,Nos,18,57438,61459,,,,
